,name,duration,parsed,error,text
339,Legacy Weapon,142.84823240700007,False,"No terminal matches 'E' in the current parser context, at line 1 col 18

{W}{U}{B}{R}{G}: Exile target permanent.
                 ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{W}{U}{B}{R}{G}: Exile target permanent.
If ~ would be put into a graveyard from anywhere, reveal ~ and shuffle it into its owner's library instead."
340,Steel Golem,24.001186459999644,False,"No terminal matches '.' in the current parser context, at line 1 col 33

You can not cast creature spells.
                                ^
Expected one of: 
	* WORD
	* DASH
",You can not cast creature spells.
341,Whispersilk Cloak,22.16812663599967,False,"No terminal matches '.' in the current parser context, at line 1 col 52

eature can not be blocked and has shroud. (It can not be the target of spells or
                                        ^
Expected one of: 
	* WORD
	* DASH
","Equipped creature can not be blocked and has shroud. (It can not be the target of spells or abilities.)
Equip {2}"
342,Wurm's Tooth,21.934878231999846,False,"No terminal matches ',' in the current parser context, at line 1 col 38

Whenever a player casts a green spell, you may gain 1 life.
                                     ^
Expected one of: 
	* WORD
	* DASH
","Whenever a player casts a green spell, you may gain 1 life."
343,Adarkar Wastes,45.46127837600034,False,"No terminal matches 'A' in the current parser context, at line 1 col 6

{T}: Add {C}.
     ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{T}: Add {C}.
{T}: Add {W} or {U}. ~ deals 1 damage to you."
344,Battlefield Forge,44.882854502999635,False,"No terminal matches 'A' in the current parser context, at line 1 col 6

{T}: Add {C}.
     ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{T}: Add {C}.
{T}: Add {R} or {W}. ~ deals 1 damage to you."
345,Brushland,45.28456082299999,False,"No terminal matches 'A' in the current parser context, at line 1 col 6

{T}: Add {C}.
     ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{T}: Add {C}.
{T}: Add {G} or {W}. ~ deals 1 damage to you."
346,Caves of Koilos,45.27195004999976,False,"No terminal matches 'A' in the current parser context, at line 1 col 6

{T}: Add {C}.
     ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{T}: Add {C}.
{T}: Add {W} or {B}. ~ deals 1 damage to you."
347,Karplusan Forest,44.4931739929998,False,"No terminal matches 'A' in the current parser context, at line 1 col 6

{T}: Add {C}.
     ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{T}: Add {C}.
{T}: Add {R} or {G}. ~ deals 1 damage to you."
348,Llanowar Wastes,45.79421879600022,False,"No terminal matches 'A' in the current parser context, at line 1 col 6

{T}: Add {C}.
     ^
Expected one of: 
	* A
	* UNTIL
	* CREATE
	* LOSE
	* CLASH
	* SACRIFICED
	* __ANON_19
	* SURVEIL
	* DISCOVER
	* TAKE
	* BE
	* OBJECTCHARACTERISTIC
	* SKIP
	* SUSPECT
	* SEARCH
	* EXILE
	* RETURN
	* PUT
	* DREW
	* DETAIN
	* PROLIFERATE
	* SHUFFLED
	* AS
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* FIGHT
	* __ANON_21
	* EFFECTSTATUSMODIFIER
	* NUMBER
	* WHENEVER
	* AT
	* UP
	* ONLY
	* NO
	* LOOKED
	* THAT
	* NAMEREFSYMBOL
	* DISCARDED
	* ABILITYMODIFIER
	* FOR
	* FLIP
	* __ANON_14
	* HAS
	* GOAD
	* AMASS
	* GAINED
	* MELD
	* ITSELF
	* DISCARD
	* CLOAK
	* SUBTYPESPELL
	* UNATTACH
	* AN
	* X
	* SEARCHED
	* SWITCH
	* WHO
	* INTO
	* MORE
	* ASSIGN
	* BLOCK
	* ORDINAL
	* ADD
	* LEVEL
	* REMAIN
	* __ANON_17
	* SUPPORT
	* COMBATSTATUSMODIFIER
	* SACRIFICE
	* PLAYERCHARACTERISTIC
	* WITH
	* IS
	* YOUR
	* __ANON_15
	* ATTACH
	* REVEALED
	* BECOME
	* REMOVE
	* ABLE
	* SUBTYPEPLANESWALKER
	* TAPPEDSTATUSMODIFIER
	* THEIR
	* BEEN
	* DEAL
	* SHUFFLE
	* PLAYERTERM
	* WOULD
	* EQUAL
	* LOOK
	* MILL
	* ALL
	* SUBTYPELAND
	* HAVE
	* LEARN
	* CONTROL
	* FREQUENCY
	* DO
	* ACTIVATE
	* HAD
	* KEYWORDSTATUSMODIFIER
	* NON
	* ATTACK
	* MAY
	* DOES
	* LSQB
	* UNTAP
	* CONVERT
	* POPULATE
	* EXPLORES
	* DRAW
	* COLORTERM
	* SUBTYPEARTIFACT
	* SPEND
	* UNDER
	* SUPERTYPE
	* ATTACKED
	* FATESEAL
	* CAN
	* THESE
	* GAIN
	* MONSTROSITY
	* CHOOSE
	* UNTAPSYMBOL
	* ATTACHED
	* INVESTIGATE
	* TIMES
	* GREATER
	* TARGET
	* TURN
	* PREVENT
	* FROM
	* DIE
	* STAR
	* DASH
	* SUBTYPECREATUREB
	* __ANON_20
	* TAPSYMBOL
	* WHEN
	* CONTROLLED
	* BLOCKED
	* THEN
	* ADAPT
	* EXERT
	* WHILE
	* THEM
	* ABANDON
	* BOLSTER
	* CONNIVE
	* GET
	* IF
	* OTHER
	* SCRY
	* PLAY
	* CAST
	* CHOSE
	* ITS
	* SUBTYPECREATUREA
	* IN
	* DAMAGETYPE
	* TAP
	* __ANON_18
	* MANIFEST
	* ON
	* EXCHANGE
	* ONTO
	* SUBTYPEPLANAR
	* LBRACE
	* CYCLED
	* REGENERATE
	* TRANSFORM
	* HERSELF
	* TYPE
	* PLAYED
	* ANY
	* TURNED
	* AFTER
	* DOUBLE
	* FORAGE
	* LESS
	* EACH
	* SAME
	* THIS
	* ADDITIONAL
	* CARDINAL
	* THE
	* PAY
	* HIMSELF
	* THOSE
	* QUALIFIER
	* IT
	* CYCLE
	* WITHOUT
	* OTHERWISE
	* COUNTER
	* REVEAL
	* ZONE
	* UNATTACHED
	* DESTROY
	* WIN
","{T}: Add {C}.
{T}: Add {B} or {G}. ~ deals 1 damage to you."
